,index,Rozegrane mecze,Sety,Punkty,Zagrywka_Suma,Zagrywka_As,Zagrywka_Błąd,Zagrywka_Asy na set,Przyjęcie_Suma,Przyjęcie_Błąd,Przyjęcie_Neg,Przyjęcie_Perf,Przyjęcie_% perf,Atak_Suma,Atak_Błąd,Atak_Blok,Atak_Perf,Atak_% perf,Blok_Pkt,Blok_Pkt na set,Gracz,Liczba sezonów w lidze,Liczba meczy w lidze,Liczba pkt w lidze,Liczba asów w lidze,Liczba bloków w lidze
2033,17,Indykpol AZS Olsztyn -VERVA Warszawa ORLEN Paliwa,4.0,6.0,17.0,0.0,3.0,"0,00",1.0,0.0,0.0,0.0,"0,00",10.0,0.0,2.0,5.0,"50,00",1.0,"0,25",Mateusz Poręba,2,24,114,6,28
2034,0,MKS Będzin -VERVA Warszawa ORLEN Paliwa,4.0,0.0,0.0,0.0,0.0,"0,00",19.0,1.0,3.0,5.0,"26,32",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2035,1,MKS Będzin -Grupa Azoty ZAKSA Kędzierzyn-Koźle,3.0,0.0,0.0,0.0,0.0,"0,00",19.0,2.0,3.0,7.0,"36,84",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2036,2,MKS Będzin -Aluron Virtu CMC Zawiercie,4.0,0.0,0.0,0.0,0.0,"0,00",25.0,3.0,3.0,2.0,"8,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2037,3,MKS Będzin -Cerrad Enea Czarni Radom,3.0,0.0,0.0,0.0,0.0,"0,00",16.0,1.0,3.0,5.0,"31,25",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2038,4,MKS Będzin -PGE Skra Bełchatów,4.0,0.0,0.0,0.0,0.0,"0,00",31.0,0.0,2.0,10.0,"32,26",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2039,5,MKS Będzin -Asseco Resovia Rzeszów,5.0,0.0,0.0,0.0,0.0,"0,00",26.0,1.0,5.0,9.0,"34,62",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2040,6,MKS Będzin -GKS Katowice,4.0,0.0,0.0,0.0,0.0,"0,00",23.0,1.0,9.0,6.0,"26,09",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2041,7,MKS Będzin -Trefl Gdańsk,4.0,0.0,0.0,0.0,0.0,"0,00",30.0,3.0,7.0,6.0,"20,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2042,8,MKS Będzin -Indykpol AZS Olsztyn,5.0,0.0,0.0,0.0,0.0,"0,00",21.0,1.0,5.0,10.0,"47,62",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2043,9,MKS Będzin -Cuprum Lubin,5.0,0.0,0.0,0.0,0.0,"0,00",25.0,1.0,7.0,9.0,"36,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2044,10,MKS Będzin -BKS Visła Bydgoszcz,5.0,0.0,0.0,0.0,0.0,"0,00",15.0,3.0,2.0,8.0,"53,33",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2045,11,MKS Będzin -Ślepsk Malow Suwałki,4.0,0.0,0.0,0.0,0.0,"0,00",17.0,1.0,2.0,4.0,"23,53",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2046,12,MKS Będzin -Jastrzębski Węgiel,3.0,0.0,0.0,0.0,0.0,"0,00",18.0,0.0,4.0,5.0,"27,78",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2047,13,MKS Będzin -VERVA Warszawa ORLEN Paliwa,3.0,0.0,0.0,0.0,0.0,"0,00",14.0,1.0,2.0,3.0,"21,43",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2048,14,MKS Będzin -Grupa Azoty ZAKSA Kędzierzyn-Koźle,4.0,0.0,0.0,0.0,0.0,"0,00",22.0,1.0,3.0,8.0,"36,36",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2049,15,MKS Będzin -Aluron Virtu CMC Zawiercie,3.0,0.0,0.0,0.0,0.0,"0,00",21.0,1.0,4.0,7.0,"33,33",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2050,16,MKS Będzin -Cerrad Enea Czarni Radom,4.0,0.0,0.0,0.0,0.0,"0,00",29.0,4.0,8.0,5.0,"17,24",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2051,17,MKS Będzin -PGE Skra Bełchatów,3.0,0.0,0.0,0.0,0.0,"0,00",21.0,1.0,8.0,9.0,"42,86",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2052,18,MKS Będzin -Asseco Resovia Rzeszów,5.0,0.0,0.0,0.0,0.0,"0,00",14.0,0.0,5.0,2.0,"14,29",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2053,19,MKS Będzin -GKS Katowice,3.0,0.0,0.0,0.0,0.0,"0,00",10.0,0.0,1.0,5.0,"50,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2054,20,MKS Będzin -BKS Visła Bydgoszcz,4.0,0.0,0.0,0.0,0.0,"0,00",21.0,1.0,6.0,6.0,"28,57",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Michał Potera,8,230,0,0,0
2055,0,Cerrad Enea Czarni Radom -Indykpol AZS Olsztyn,5.0,15.0,12.0,0.0,2.0,"0,00",11.0,0.0,2.0,3.0,"27,27",32.0,5.0,2.0,15.0,"46,88",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2056,1,Cerrad Enea Czarni Radom -Trefl Gdańsk,4.0,13.0,15.0,1.0,1.0,"0,25",21.0,2.0,6.0,5.0,"23,81",26.0,2.0,1.0,12.0,"46,15",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2057,2,Cerrad Enea Czarni Radom -BKS Visła Bydgoszcz,5.0,11.0,20.0,1.0,4.0,"0,20",21.0,0.0,3.0,7.0,"33,33",28.0,2.0,6.0,9.0,"32,14",1.0,"0,20",Athanasios Protopsaltis,1,20,193,21,7
2058,3,Cerrad Enea Czarni Radom -MKS Będzin,3.0,11.0,11.0,0.0,2.0,"0,00",6.0,1.0,1.0,1.0,"16,67",20.0,0.0,2.0,10.0,"50,00",1.0,"0,33",Athanasios Protopsaltis,1,20,193,21,7
2059,4,Cerrad Enea Czarni Radom -Grupa Azoty ZAKSA Kędzierzyn-Koźle,3.0,5.0,5.0,1.0,2.0,"0,33",8.0,1.0,2.0,2.0,"25,00",14.0,0.0,0.0,4.0,"28,57",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2060,5,Cerrad Enea Czarni Radom -VERVA Warszawa ORLEN Paliwa,3.0,8.0,11.0,1.0,1.0,"0,33",12.0,1.0,4.0,2.0,"16,67",12.0,1.0,1.0,5.0,"41,67",2.0,"0,67",Athanasios Protopsaltis,1,20,193,21,7
2061,6,Cerrad Enea Czarni Radom -Jastrzębski Węgiel,4.0,10.0,15.0,0.0,4.0,"0,00",14.0,0.0,3.0,4.0,"28,57",30.0,1.0,1.0,10.0,"33,33",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2062,7,Cerrad Enea Czarni Radom -Aluron Virtu CMC Zawiercie,4.0,9.0,20.0,1.0,6.0,"0,25",21.0,1.0,9.0,2.0,"9,52",12.0,0.0,0.0,8.0,"66,67",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2063,8,Cerrad Enea Czarni Radom -Ślepsk Malow Suwałki,5.0,10.0,15.0,2.0,3.0,"0,40",27.0,3.0,10.0,8.0,"29,63",25.0,3.0,4.0,8.0,"32,00",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2064,9,Cerrad Enea Czarni Radom -PGE Skra Bełchatów,4.0,15.0,21.0,3.0,6.0,"0,75",33.0,3.0,9.0,5.0,"15,15",24.0,1.0,1.0,12.0,"50,00",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2065,10,Cerrad Enea Czarni Radom -Asseco Resovia Rzeszów,4.0,12.0,16.0,2.0,5.0,"0,50",30.0,1.0,10.0,3.0,"10,00",21.0,1.0,2.0,9.0,"42,86",1.0,"0,25",Athanasios Protopsaltis,1,20,193,21,7
2066,11,Cerrad Enea Czarni Radom -GKS Katowice,4.0,10.0,17.0,1.0,4.0,"0,25",13.0,0.0,5.0,1.0,"7,69",21.0,0.0,1.0,8.0,"38,10",1.0,"0,25",Athanasios Protopsaltis,1,20,193,21,7
2067,12,Cerrad Enea Czarni Radom -Cuprum Lubin,4.0,19.0,17.0,1.0,5.0,"0,25",27.0,1.0,9.0,7.0,"25,93",32.0,1.0,1.0,18.0,"56,25",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2068,13,Cerrad Enea Czarni Radom -Trefl Gdańsk,5.0,15.0,19.0,2.0,5.0,"0,40",25.0,2.0,6.0,7.0,"28,00",22.0,0.0,2.0,13.0,"59,09",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2069,14,Cerrad Enea Czarni Radom -BKS Visła Bydgoszcz,3.0,5.0,16.0,2.0,4.0,"0,67",19.0,5.0,4.0,4.0,"21,05",12.0,2.0,1.0,3.0,"25,00",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2070,15,Cerrad Enea Czarni Radom -MKS Będzin,4.0,13.0,15.0,1.0,1.0,"0,25",13.0,1.0,1.0,6.0,"46,15",18.0,0.0,2.0,12.0,"66,67",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2071,16,Cerrad Enea Czarni Radom -Grupa Azoty ZAKSA Kędzierzyn-Koźle,2.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2072,17,Cerrad Enea Czarni Radom -VERVA Warszawa ORLEN Paliwa,4.0,7.0,3.0,1.0,1.0,"0,25",8.0,0.0,2.0,4.0,"50,00",6.0,0.0,0.0,5.0,"83,33",1.0,"0,25",Athanasios Protopsaltis,1,20,193,21,7
2073,18,Cerrad Enea Czarni Radom -Jastrzębski Węgiel,3.0,5.0,4.0,1.0,1.0,"0,33",6.0,1.0,1.0,0.0,"0,00",11.0,0.0,3.0,4.0,"36,36",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2074,19,Cerrad Enea Czarni Radom -Asseco Resovia Rzeszów,3.0,0.0,0.0,0.0,0.0,"0,00",3.0,0.0,2.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Athanasios Protopsaltis,1,20,193,21,7
2075,0,BKS Visła Bydgoszcz -Jastrzębski Węgiel,3.0,5.0,10.0,0.0,2.0,"0,00",13.0,2.0,4.0,3.0,"23,08",16.0,0.0,2.0,5.0,"31,25",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2076,1,BKS Visła Bydgoszcz -VERVA Warszawa ORLEN Paliwa,2.0,1.0,3.0,0.0,1.0,"0,00",5.0,0.0,3.0,1.0,"20,00",6.0,0.0,0.0,0.0,"0,00",1.0,"0,50",Gonzalo Quiroga,3,67,492,46,30
2077,2,BKS Visła Bydgoszcz -Cerrad Enea Czarni Radom,5.0,8.0,14.0,0.0,1.0,"0,00",24.0,2.0,7.0,5.0,"20,83",20.0,4.0,1.0,6.0,"30,00",2.0,"0,40",Gonzalo Quiroga,3,67,492,46,30
2078,3,BKS Visła Bydgoszcz -PGE Skra Bełchatów,3.0,3.0,3.0,0.0,0.0,"0,00",18.0,2.0,4.0,3.0,"16,67",8.0,2.0,0.0,3.0,"37,50",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2079,4,BKS Visła Bydgoszcz -Asseco Resovia Rzeszów,3.0,7.0,13.0,0.0,1.0,"0,00",17.0,1.0,5.0,4.0,"23,53",17.0,1.0,0.0,6.0,"35,29",1.0,"0,33",Gonzalo Quiroga,3,67,492,46,30
2080,5,BKS Visła Bydgoszcz -GKS Katowice,1.0,2.0,3.0,0.0,0.0,"0,00",2.0,0.0,1.0,1.0,"50,00",3.0,0.0,0.0,2.0,"66,67",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2081,6,BKS Visła Bydgoszcz -Trefl Gdańsk,3.0,1.0,0.0,0.0,0.0,"0,00",6.0,2.0,1.0,0.0,"0,00",2.0,1.0,0.0,1.0,"50,00",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2082,7,BKS Visła Bydgoszcz -Indykpol AZS Olsztyn,1.0,0.0,0.0,0.0,0.0,"0,00",3.0,0.0,1.0,0.0,"0,00",1.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2083,8,BKS Visła Bydgoszcz -Cuprum Lubin,2.0,1.0,2.0,0.0,0.0,"0,00",7.0,1.0,0.0,2.0,"28,57",4.0,2.0,0.0,1.0,"25,00",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2084,9,BKS Visła Bydgoszcz -Ślepsk Malow Suwałki,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2085,10,BKS Visła Bydgoszcz -Grupa Azoty ZAKSA Kędzierzyn-Koźle,2.0,3.0,3.0,0.0,0.0,"0,00",8.0,0.0,2.0,2.0,"25,00",8.0,0.0,1.0,3.0,"37,50",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2086,11,BKS Visła Bydgoszcz -Aluron Virtu CMC Zawiercie,3.0,4.0,5.0,0.0,2.0,"0,00",15.0,2.0,1.0,1.0,"6,67",11.0,0.0,2.0,4.0,"36,36",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2087,12,BKS Visła Bydgoszcz -Jastrzębski Węgiel,5.0,2.0,2.0,0.0,0.0,"0,00",7.0,0.0,3.0,2.0,"28,57",6.0,0.0,1.0,2.0,"33,33",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2088,13,BKS Visła Bydgoszcz -VERVA Warszawa ORLEN Paliwa,3.0,7.0,10.0,0.0,1.0,"0,00",23.0,3.0,5.0,3.0,"13,04",15.0,0.0,0.0,6.0,"40,00",1.0,"0,33",Gonzalo Quiroga,3,67,492,46,30
2089,14,BKS Visła Bydgoszcz -Cerrad Enea Czarni Radom,4.0,8.0,15.0,1.0,1.0,"0,25",8.0,2.0,2.0,0.0,"0,00",17.0,0.0,1.0,7.0,"41,18",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2090,15,BKS Visła Bydgoszcz -PGE Skra Bełchatów,3.0,11.0,15.0,2.0,3.0,"0,67",10.0,2.0,4.0,0.0,"0,00",19.0,1.0,2.0,8.0,"42,11",1.0,"0,33",Gonzalo Quiroga,3,67,492,46,30
2091,16,BKS Visła Bydgoszcz -Asseco Resovia Rzeszów,5.0,10.0,17.0,1.0,2.0,"0,20",16.0,0.0,2.0,3.0,"18,75",21.0,1.0,1.0,9.0,"42,86",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2092,17,BKS Visła Bydgoszcz -GKS Katowice,4.0,9.0,16.0,0.0,2.0,"0,00",15.0,5.0,0.0,5.0,"33,33",16.0,1.0,2.0,8.0,"50,00",1.0,"0,25",Gonzalo Quiroga,3,67,492,46,30
2093,18,BKS Visła Bydgoszcz -Trefl Gdańsk,4.0,7.0,9.0,1.0,2.0,"0,25",21.0,3.0,8.0,4.0,"19,05",19.0,3.0,2.0,6.0,"31,58",0.0,"0,00",Gonzalo Quiroga,3,67,492,46,30
2094,19,BKS Visła Bydgoszcz -MKS Będzin,4.0,17.0,15.0,2.0,1.0,"0,50",20.0,3.0,4.0,6.0,"30,00",27.0,2.0,3.0,14.0,"51,85",1.0,"0,25",Gonzalo Quiroga,3,67,492,46,30
2095,0,MKS Będzin -VERVA Warszawa ORLEN Paliwa,2.0,5.0,7.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,0.0,3.0,"100,00",2.0,"1,00",Artur Ratajczak,8,158,702,73,202
2096,1,MKS Będzin -Grupa Azoty ZAKSA Kędzierzyn-Koźle,3.0,2.0,9.0,0.0,1.0,"0,00",1.0,0.0,1.0,0.0,"0,00",3.0,2.0,0.0,0.0,"0,00",2.0,"0,67",Artur Ratajczak,8,158,702,73,202
2097,2,MKS Będzin -Aluron Virtu CMC Zawiercie,2.0,0.0,3.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,2.0,0.0,"0,00",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2098,3,MKS Będzin -Cerrad Enea Czarni Radom,3.0,2.0,11.0,0.0,1.0,"0,00",1.0,0.0,1.0,0.0,"0,00",3.0,0.0,0.0,2.0,"66,67",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2099,4,MKS Będzin -PGE Skra Bełchatów,3.0,0.0,3.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2100,5,MKS Będzin -Asseco Resovia Rzeszów,5.0,1.0,8.0,1.0,0.0,"0,20",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,1.0,0.0,"0,00",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2101,6,MKS Będzin -GKS Katowice,4.0,5.0,14.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",8.0,0.0,0.0,4.0,"50,00",1.0,"0,25",Artur Ratajczak,8,158,702,73,202
2102,7,MKS Będzin -Trefl Gdańsk,4.0,2.0,10.0,1.0,0.0,"0,25",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,1.0,"50,00",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2103,8,MKS Będzin -Indykpol AZS Olsztyn,3.0,0.0,4.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2104,9,MKS Będzin -Cuprum Lubin,5.0,9.0,14.0,1.0,0.0,"0,20",0.0,0.0,0.0,0.0,"0,00",9.0,1.0,1.0,6.0,"66,67",2.0,"0,40",Artur Ratajczak,8,158,702,73,202
2105,10,MKS Będzin -BKS Visła Bydgoszcz,5.0,5.0,11.0,1.0,1.0,"0,20",0.0,0.0,0.0,0.0,"0,00",6.0,0.0,1.0,4.0,"66,67",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2106,11,MKS Będzin -Ślepsk Malow Suwałki,4.0,9.0,16.0,1.0,3.0,"0,25",0.0,0.0,0.0,0.0,"0,00",10.0,0.0,1.0,6.0,"60,00",2.0,"0,50",Artur Ratajczak,8,158,702,73,202
2107,12,MKS Będzin -Jastrzębski Węgiel,3.0,2.0,8.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,2.0,"100,00",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2108,13,MKS Będzin -VERVA Warszawa ORLEN Paliwa,2.0,2.0,5.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,1.0,0.0,1.0,"25,00",1.0,"0,50",Artur Ratajczak,8,158,702,73,202
2109,14,MKS Będzin -Grupa Azoty ZAKSA Kędzierzyn-Koźle,4.0,8.0,16.0,1.0,1.0,"0,25",0.0,0.0,0.0,0.0,"0,00",10.0,0.0,0.0,5.0,"50,00",2.0,"0,50",Artur Ratajczak,8,158,702,73,202
2110,15,MKS Będzin -Aluron Virtu CMC Zawiercie,3.0,9.0,12.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",8.0,0.0,1.0,4.0,"50,00",5.0,"1,67",Artur Ratajczak,8,158,702,73,202
2111,16,MKS Będzin -Cerrad Enea Czarni Radom,4.0,2.0,16.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,1.0,1.0,"25,00",1.0,"0,25",Artur Ratajczak,8,158,702,73,202
2112,17,MKS Będzin -PGE Skra Bełchatów,3.0,3.0,6.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,0.0,2.0,"66,67",1.0,"0,33",Artur Ratajczak,8,158,702,73,202
2113,18,MKS Będzin -Asseco Resovia Rzeszów,2.0,3.0,6.0,0.0,0.0,"0,00",1.0,0.0,1.0,0.0,"0,00",5.0,0.0,0.0,2.0,"40,00",1.0,"0,50",Artur Ratajczak,8,158,702,73,202
2114,19,MKS Będzin -GKS Katowice,1.0,0.0,4.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Artur Ratajczak,8,158,702,73,202
2115,20,MKS Będzin -BKS Visła Bydgoszcz,3.0,5.0,10.0,0.0,1.0,"0,00",1.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,3.0,"75,00",2.0,"0,67",Artur Ratajczak,8,158,702,73,202
2116,0,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Ślepsk Malow Suwałki,2.0,3.0,10.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,3.0,"75,00",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2117,1,Grupa Azoty ZAKSA Kędzierzyn-Koźle -MKS Będzin,3.0,9.0,11.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",13.0,0.0,0.0,8.0,"61,54",1.0,"0,33",Krzysztof Rejno,7,146,691,51,202
2118,2,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Jastrzębski Węgiel,3.0,4.0,10.0,1.0,1.0,"0,33",0.0,0.0,0.0,0.0,"0,00",5.0,0.0,1.0,1.0,"20,00",2.0,"0,67",Krzysztof Rejno,7,146,691,51,202
2119,3,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Aluron Virtu CMC Zawiercie,1.0,1.0,1.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",2.0,0.0,0.0,1.0,"50,00",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2120,4,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Asseco Resovia Rzeszów,2.0,2.0,6.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,2.0,"50,00",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2121,5,Grupa Azoty ZAKSA Kędzierzyn-Koźle -GKS Katowice,1.0,0.0,1.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2122,6,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Trefl Gdańsk,1.0,0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2123,7,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Cuprum Lubin,2.0,5.0,4.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,0.0,2.0,"66,67",3.0,"1,50",Krzysztof Rejno,7,146,691,51,202
2124,8,Grupa Azoty ZAKSA Kędzierzyn-Koźle -BKS Visła Bydgoszcz,2.0,2.0,8.0,0.0,1.0,"0,00",0.0,0.0,0.0,0.0,"0,00",4.0,0.0,0.0,2.0,"50,00",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2125,9,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Ślepsk Malow Suwałki,3.0,1.0,7.0,0.0,1.0,"0,00",1.0,0.0,0.0,0.0,"0,00",6.0,0.0,1.0,1.0,"16,67",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2126,10,Grupa Azoty ZAKSA Kędzierzyn-Koźle -MKS Będzin,3.0,1.0,3.0,0.0,1.0,"0,00",1.0,1.0,0.0,0.0,"0,00",3.0,0.0,1.0,1.0,"33,33",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2127,11,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Jastrzębski Węgiel,1.0,2.0,5.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",3.0,0.0,1.0,2.0,"66,67",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2128,12,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Aluron Virtu CMC Zawiercie,1.0,1.0,0.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,1.0,0.0,"0,00",1.0,"1,00",Krzysztof Rejno,7,146,691,51,202
2129,13,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Cerrad Enea Czarni Radom,3.0,4.0,9.0,0.0,2.0,"0,00",0.0,0.0,0.0,0.0,"0,00",5.0,0.0,0.0,3.0,"60,00",1.0,"0,33",Krzysztof Rejno,7,146,691,51,202
2130,14,Grupa Azoty ZAKSA Kędzierzyn-Koźle -PGE Skra Bełchatów,1.0,1.0,4.0,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",1.0,0.0,0.0,1.0,"100,00",0.0,"0,00",Krzysztof Rejno,7,146,691,51,202
2131,15,Grupa Azoty ZAKSA Kędzierzyn-Koźle -Cuprum Lubin,2.0,3.0,5.0,0.0,0.0,"0,00",1.0,1.0,0.0,0.0,"0,00",5.0,0.0,0.0,2.0,"40,00",1.0,"0,50",Krzysztof Rejno,7,146,691,51,202
2132,0,Ślepsk Malow Suwałki -Grupa Azoty ZAKSA Kędzierzyn-Koźle,3.0,5.0,7.0,0.0,1.0,"0,00",9.0,0.0,2.0,2.0,"22,22",14.0,1.0,2.0,5.0,"35,71",0.0,"0,00",Jakub Rohnka,3,54,273,18,36
2133,1,Ślepsk Malow Suwałki -Asseco Resovia Rzeszów,4.0,12.0,11.0,1.0,3.0,"0,25",22.0,0.0,7.0,4.0,"18,18",22.0,1.0,1.0,10.0,"45,45",1.0,"0,25",Jakub Rohnka,3,54,273,18,36
2134,2,Ślepsk Malow Suwałki -VERVA Warszawa ORLEN Paliwa,4.0,10.0,14.0,0.0,3.0,"0,00",17.0,1.0,4.0,3.0,"17,65",23.0,3.0,1.0,8.0,"34,78",2.0,"0,50",Jakub Rohnka,3,54,273,18,36
2135,3,Ślepsk Malow Suwałki -Jastrzębski Węgiel,4.0,14.0,11.0,0.0,2.0,"0,00",9.0,2.0,5.0,0.0,"0,00",25.0,0.0,1.0,11.0,"44,00",3.0,"0,75",Jakub Rohnka,3,54,273,18,36
2136,4,Ślepsk Malow Suwałki -Indykpol AZS Olsztyn,4.0,9.0,13.0,2.0,1.0,"0,50",16.0,1.0,1.0,4.0,"25,00",15.0,0.0,2.0,7.0,"46,67",0.0,"0,00",Jakub Rohnka,3,54,273,18,36
